"id","pais","region","pais_wo","region_wo","continente","poblacion","date_cero","last_updated","casos_total","muertes_total","recuperados_total","muertes_per","recuperados_per","casos_pc","muertes_pc","recuperados_pc","casos_l14","muertes_l14","recuperados_l14","casos_pc_l14","muertes_pc_l14","recuperados_pc_l14","casos_m_l14","muertes_m_l14","recuperados_m_l14","muertes_m_l21","recuperados_m_l21","casos_lw","muertes_lw","recuperados_lw","casos_pc_lw","muertes_pc_lw","recuperados_pc_lw","casos_m_lw","muertes_m_lw","recuperados_m_lw","casos_l3","muertes_l3","recuperados_l3","casos_pc_l3","muertes_pc_l3","recuperados_pc_l3","casos_m_l3","muertes_m_l3","recuperados_m_l3","tendencia","tendencia_val","casos_d","casos_diff","casos_change_per","casos_change_per_m_lw","casos_change_per_m_l3","velocidad","velocidad_val","escenarios","escenarios_color","distribucion","pruebas_total","pruebas_pc","positivos_per","pruebas_lw","pruebas_pc_lw","pruebas_per_lw","hospitalizaciones_total","hospitalizaciones_per","movilidad_total","movilidad_lw","cuarentena_fd","cuarentena_d","region_img","rank_last_updated","rank_color_last_updated","rank_tendencia","rank_color_tendencia","rank_velocidad","rank_color_velocidad","rank_escenarios","rank_color_escenarios","rank_escenarios_color","rank_color_escenarios_color","rank_region_img","rank_color_region_img","rank_cuarentena_fd","rank_color_cuarentena_fd","rank_date_cero","rank_color_date_cero","rank_casos_total","rank_color_casos_total","rank_muertes_total","rank_color_muertes_total","rank_muertes_per","rank_color_muertes_per","rank_casos_pc","rank_color_casos_pc","rank_muertes_pc","rank_color_muertes_pc","rank_casos_l14","rank_color_casos_l14","rank_muertes_l14","rank_color_muertes_l14","rank_recuperados_l14","rank_color_recuperados_l14","rank_casos_pc_l14","rank_color_casos_pc_l14","rank_muertes_pc_l14","rank_color_muertes_pc_l14","rank_recuperados_pc_l14","rank_color_recuperados_pc_l14","rank_casos_m_l14","rank_color_casos_m_l14","rank_muertes_m_l14","rank_color_muertes_m_l14","rank_recuperados_m_l14","rank_color_recuperados_m_l14","rank_casos_l21","rank_color_casos_l21","rank_muertes_l21","rank_color_muertes_l21","rank_recuperados_l21","rank_color_recuperados_l21","rank_casos_pc_l21","rank_color_casos_pc_l21","rank_muertes_pc_l21","rank_color_muertes_pc_l21","rank_recuperados_pc_l21","rank_color_recuperados_pc_l21","rank_muertes_m_l21","rank_color_muertes_m_l21","rank_recuperados_m_l21","rank_color_recuperados_m_l21","rank_casos_lw","rank_color_casos_lw","rank_muertes_lw","rank_color_muertes_lw","rank_casos_pc_lw","rank_color_casos_pc_lw","rank_muertes_pc_lw","rank_color_muertes_pc_lw","rank_casos_m_lw","rank_color_casos_m_lw","rank_muertes_m_lw","rank_color_muertes_m_lw","rank_casos_l3","rank_color_casos_l3","rank_muertes_l3","rank_color_muertes_l3","rank_recuperados_l3","rank_color_recuperados_l3","rank_casos_pc_l3","rank_color_casos_pc_l3","rank_muertes_pc_l3","rank_color_muertes_pc_l3","rank_recuperados_pc_l3","rank_color_recuperados_pc_l3","rank_casos_m_l3","rank_color_casos_m_l3","rank_muertes_m_l3","rank_color_muertes_m_l3","rank_recuperados_m_l3","rank_color_recuperados_m_l3","rank_tendencia_val","rank_color_tendencia_val","rank_casos_d","rank_color_casos_d","rank_casos_diff","rank_color_casos_diff","rank_casos_change_per","rank_color_casos_change_per","rank_casos_change_per_m_lw","rank_color_casos_change_per_m_lw","rank_casos_change_per_m_l3","rank_color_casos_change_per_m_l3","rank_velocidad_val","rank_color_velocidad_val","rank_distribucion","rank_color_distribucion","rank_poblacion","rank_color_poblacion","rank_cuarentena_d","rank_color_cuarentena_d","rank_pruebas_total","rank_color_pruebas_total","rank_pruebas_pc","rank_color_pruebas_pc","rank_positivos_per","rank_color_positivos_per","rank_pruebas_lw","rank_color_pruebas_lw","rank_pruebas_pc_lw","rank_color_pruebas_pc_lw","rank_pruebas_per_lw","rank_color_pruebas_per_lw","rank_hospitalizaciones_total","rank_color_hospitalizaciones_total","rank_hospitalizaciones_per","rank_color_hospitalizaciones_per","rank_recuperados_total","rank_color_recuperados_total","rank_recuperados_lw","rank_color_recuperados_lw","rank_recuperados_pc","rank_color_recuperados_pc","rank_recuperados_per","rank_color_recuperados_per","rank_recuperados_pc_lw","rank_color_recuperados_pc_lw","rank_recuperados_m_lw","rank_color_recuperados_m_lw","rank_movilidad_total","rank_color_movilidad_total","rank_movilidad_lw","rank_color_movilidad_lw"
458,"Indonesia",,"Indonesia",,"Asia",255182144,"2020-02-04","2020-07-05",63749,3171,29105,4.97419567365763,45.6556181273432,24.9817636143068,1.24264180490622,11.4055785972235,8119,289,6693,3.18164894797655,0.113252438227026,2.62283241887019,1087.71428571429,41.2857142857143,956.142857142857,47.2857142857143,553.285714285714,9739,417,6169,3.8164896051661,0.163412687683978,2.41748889765579,1391.28571428571,59.5714285714286,881.285714285714,4355,184,3510,1.70662411238304,0.0721053585943694,1.37548809057737,1451.66666666667,61.3333333333333,1170,"Aumentando",27.9091147885474,1527,1527,0,4.5245376336929,-0.839303226392732,"Desacelerando",-118.550033049625,"<h2>La situación del coronavirus en Indonesia parece estar controlada:</h2><br> <b>Es fundamental</b> analizar la situación por región y tomar decisiones a ese nivel. En el caso de Indonesia, las regiones más afectadas son: <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/east-java"" style=""color:white""><u>East Java</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/jakarta"" style=""color:white""><u>Jakarta</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/south-sulawesi"" style=""color:white""><u>South Sulawesi</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/central-java"" style=""color:white""><u>Central Java</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/south-kalimantan"" style=""color:white""><u>South Kalimantan</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/west-java"" style=""color:white""><u>West Java</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/south-sumatra"" style=""color:white""><u>South Sumatra</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/papua"" style=""color:white""><u>Papua</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/bali"" style=""color:white""><u>Bali</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/north-sumatra"" style=""color:white""><u>North Sumatra</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/banten"" style=""color:white""><u>Banten</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/west-nusa-tenggara"" style=""color:white""><u>West Nusa Tenggara</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/north-sulawesi"" style=""color:white""><u>North Sulawesi</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/central-kalimantan"" style=""color:white""><u>Central Kalimantan</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/east-kalimantan"" style=""color:white""><u>East Kalimantan</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/south-east-sulawesi"" style=""color:white""><u>South East Sulawesi</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/riau"" style=""color:white""><u>Riau</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/north-kalimantan"" style=""color:white""><u>North Kalimantan</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/bengkulu"" style=""color:white""><u>Bengkulu</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/west-sulawesi"" style=""color:white""><u>West Sulawesi</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/east-nusa-tenggara"" style=""color:white""><u>East Nusa Tenggara</u></a>, <a href=""https://rodillo.org/estadisticas-coronavirus/indonesia/jambi"" style=""color:white""><u>Jambi</u></a>.<br><br>Hay que considerar también que la data de casos en Indonesia es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br>","good",1,431925,169.261451146049,14.7592753371534,26635,10.4376425334838,74.6454795134802,,,-24.3313432835821,-22.1428571428571,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",,,2,"gray",1,"gray",,,4,"gray",1,"gray",1,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"Indonesia","Bali","Indonesia","Bali","Asia",4148588,"2020-04-16","2020-07-04",1797,18,937,1.0016694490818,52.1424596549805,43.315942677364,0.433882564380941,22.585997934719,406,0,0,9.78646228548123,0,0,41,0,0,0.142857142857143,16.8571428571429,389,12,395,9.37668430801034,0.289255042920627,9.52131182947065,55.5714285714286,1.71428571428571,56.4285714285714,215,12,395,5.18248618566124,0.289255042920627,9.52131182947065,71.6666666666667,4,131.666666666667,"Aumentando",35.5400696864111,91,66,37.8787878787879,10.3343782654128,25.8359456635319,"Acelerando",150,"<h2>La situación del coronavirus en Bali parece estar controlada:</h2><br>Hay que considerar también que la data de casos en Bali es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede ir flexibilizando las medidas y volver a la normalidad, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil hab.","good",0.0281886774694505,12175,293.473345629887,14.7597535934292,750,18.0784401825392,0.0592497844910259,,,-50.7561643835616,-46.7428571428571,"2020-03-24",104,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",,,55,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"Indonesia","Bangka-Belitung","Indonesia","Bangka Belitung","Asia",1370331,"2020-06-08","2020-07-04",161,2,136,1.24223602484472,84.472049689441,11.7489861938466,0.145950139053995,9.92460945567166,4,0,0,0.29190027810799,0,0,2.14285714285714,0,0,0.142857142857143,3.57142857142857,10,0,68,0.729750695269975,0,4.96230472783583,1.42857142857143,0,9.71428571428571,7,0,68,0.510825486688982,0,4.96230472783583,2.33333333333333,0,22.6666666666667,"Descendiendo",-33.3333333333333,4,2,100,40,100,"Acelerando",150,"<h2>La situación del coronavirus en Bangka-Belitung esta controlada:</h2><br>Hay que considerar también que la data de casos en Bangka-Belitung es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes, sobre todo porque la tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.","good",0.00252552981223235,1090,79.5428257844273,14.7706422018349,67,4.88932965830883,0.000474218085924464,,,-24.66,-24.0857142857143,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",205,"gray",3,"gray",1,"gray",1,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"Indonesia","Banten","Indonesia","Banten","Asia",11934373,"2020-04-16","2020-07-04",1508,79,943,5.23872679045093,62.5331564986737,12.6357706433342,0.661953501872281,7.90154623120963,84,0,0,0.70384929313002,0,0,22.7142857142857,0,0,0.571428571428571,13.8571428571429,82,0,435,0.687090976626925,0,3.64493383942332,11.7142857142857,0,62.1428571428571,46,0,435,0.385441279571202,0,3.64493383942332,15.3333333333333,0,145,"Descendiendo",-48.4276729559748,13,21,-38.0952380952381,7.38095238095238,18.452380952381,"Acelerando",150,"<h2>La situación del coronavirus en Banten esta controlada:</h2><br>Hay que considerar también que la data de casos en Banten es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, el porcentaje de muertes es muy alto (5%), lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.0236552730238906,10217,85.6098598560645,14.7597142018205,630,5.27886969847515,0.0417656577687659,,,-31.4027397260274,-20.0857142857143,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,1,"gray",1,"gray",1,"gray",55,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"Indonesia","Bengkulu","Indonesia","Bengkulu","Asia",1872136,"2020-06-12","2020-07-04",137,13,94,9.48905109489051,68.6131386861314,7.31784443010551,0.694393997017311,5.02100274766363,14,0,0,0.747808919864796,0,0,1,0,0,0.285714285714286,2.42857142857143,15,7,29,0.801223842712282,0.373904459932398,1.54903276257708,2.14285714285714,1,4.14285714285714,9,7,29,0.480734305627369,0.373904459932398,1.54903276257708,3,2.33333333333333,9.66666666666667,"Aumentando",114.285714285714,1,6,-83.3333333333333,23.3333333333333,58.3333333333333,"Acelerando",150,"<h2>La situación del coronavirus en Bengkulu esta controlada:</h2><br>Hay que considerar también que la data de casos en Bengkulu es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, el porcentaje de muertes es muy alto (9%), lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.00214905331848343,928,49.5690484024665,14.7629310344828,57,3.04465060230667,0.000343299252153902,,,-17.8875,-16.7714285714286,"2020-04-24",73,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",,,10,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"Indonesia","Central Java","Indonesia","Central Java","Asia",33753023,"2020-04-16","2020-07-04",4403,185,1457,4.20168067226891,33.0910742675449,13.0447575021651,0.548099054712818,4.31665039306257,906,0,0,2.68420401929629,0,0,104.428571428571,0,0,2.57142857142857,32.7142857142857,764,64,597,2.26350096108429,0.189612645954705,1.76873046304623,109.142857142857,9.14285714285714,85.2857142857143,374,64,597,1.1080488997978,0.189612645954705,1.76873046304623,124.666666666667,21.3333333333333,199,"Aumentando",4.51436388508892,110,134,-17.910447761194,-2.96670493685419,-7.41676234213548,"Desacelerando",150,"<h2>La situación del coronavirus en Central Java esta controlada:</h2><br>Hay que considerar también que la data de casos en Central Java es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos parece estar disminuyendo si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.0690677500823542,29832,88.3831945956367,14.7593188522392,1839,5.44840087360471,0.355965451492207,,,-25.3424657534247,-17.1142857142857,"2020-04-24",73,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",1,"gray",,,4,"gray",1,"gray",,,55,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"Indonesia","Central Kalimantan","Indonesia","Central Kalimantan","Asia",2490178,"2020-04-25","2020-07-04",1004,59,434,5.87649402390438,43.2270916334661,40.3184029414765,2.36930853938955,17.4284729846621,121,0,0,4.85909039434129,0,0,21.5714285714286,0,0,1.28571428571429,4.28571428571429,130,21,191,5.22051034102783,0.843313208935265,7.6701344241255,18.5714285714286,3,27.2857142857143,76,21,191,3.05199066090858,0.843313208935265,7.6701344241255,25.3333333333333,7,63.6666666666667,"Descendiendo",-13.9072847682119,8,50,-84,18.7555555555556,46.8888888888889,"Acelerando",150,"<h2>La situación del coronavirus en Central Kalimantan esta controlada:</h2><br>Hay que considerar también que la data de casos en Central Kalimantan es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, el porcentaje de muertes es muy alto (6%), lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.0157492666551632,6802,273.153164151318,14.7603645986475,419,16.8261064068512,0.0184937579970668,,,-28.9625,-23,"2020-04-25",72,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,4,"gray",1,"gray",,,47,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"Indonesia","Central Sulawesi","Indonesia","Central Sulawesi","Asia",2872857,"2020-05-13","2020-07-04",191,6,161,3.1413612565445,84.2931937172775,6.64843394572024,0.208851328137808,5.60417730503119,7,0,0,0.243659882827443,0,0,1.57142857142857,0,0,0,4.85714285714286,9,2,32,0.313276992206713,0.0696171093792695,1.11387375006831,1.28571428571429,0.285714285714286,4.57142857142857,6,2,32,0.208851328137808,0.0696171093792695,1.11387375006831,2,0.666666666666667,10.6666666666667,"Descendiendo",-18.1818181818182,3,2,50,30,75,"Acelerando",150,"<h2>La situación del coronavirus en Central Sulawesi esta controlada:</h2><br>Hay que considerar también que la data de casos en Central Sulawesi es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes, sobre todo porque la tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.","good",0.0029961254294185,1294,45.0422697683874,14.7604327666151,79,2.74987582048114,0.000663342606703833,,,-18.3565217391304,-16.9142857142857,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",,,2,"gray",1,"gray",1,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"Indonesia","East Java","Indonesia","East Java","Asia",38828061,"2020-04-16","2020-07-04",13461,996,4738,7.3991531089815,35.1979793477453,34.6682261573659,2.56515513355148,12.2025150830993,2079,0,0,5.3543750227445,0,0,263.571428571429,0,0,14,84,1958,345,2357,5.04274473041546,0.888532651681988,6.07035205801289,279.714285714286,49.2857142857143,336.714285714286,1064,345,2357,2.74028620692648,0.888532651681988,6.07035205801289,354.666666666667,115,785.666666666667,"Aumentando",6.12466124661248,413,353,16.9971671388102,7.15804866288734,17.7267714888682,"Acelerando",147.648099694781,"<h2>La situación del coronavirus en East Java esta controlada:</h2><br>Hay que considerar también que la data de casos en East Java es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, el porcentaje de muertes es muy alto (7%), lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.211156253431426,91203,234.889401250297,14.7593829150357,5624,14.4843699508971,3.32812838209277,,,-29.4849315068493,-20.4857142857143,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",1,"gray",55,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"Indonesia","East Kalimantan","Indonesia","East Kalimantan","Asia",3422676,"2020-04-26","2020-07-04",557,8,432,1.43626570915619,77.5583482944345,16.2738161602208,0.233735241080371,12.62170301834,67,0,0,1.95753264404811,0,0,7,0,0,0.142857142857143,9.14285714285714,66,4,140,1.92831573891306,0.116867620540186,4.09036671890649,9.42857142857143,0.571428571428571,20,36,4,140,1.05180858486167,0.116867620540186,4.09036671890649,12,1.33333333333333,46.6666666666667,"Aumentando",34.6938775510204,13,13,0,6,15,"Acelerando",150,"<h2>La situación del coronavirus en East Kalimantan esta controlada:</h2><br>Hay que considerar también que la data de casos en East Kalimantan es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br>• La tendencia de casos no parece estar aumentando si comparamos la última semana con la anterior.<br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes.","good",0.00873739195908955,3773,110.23538307453,14.762788232176,232,6.77832199133076,0.00568094539125827,,,-24.9492063492063,-19.0285714285714,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",2,"gray",2,"gray",,,4,"gray",1,"gray",1,"gray",46,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"Indonesia","East Nusa Tenggara","Indonesia","East Nusa Tenggara","Asia",5112760,"2020-06-05","2020-07-02",118,1,54,0.847457627118644,45.7627118644068,2.30795108708408,0.0195589075176617,1.05618100595373,4,0,0,0.0782356300706468,0,0,0.428571428571429,0,0,0,0.428571428571429,6,0,14,0.11735344510597,0,0.273824705247264,0.857142857142857,0,2,2,0,14,0.0391178150353234,0,0.273824705247264,0.666666666666667,0,4.66666666666667,"Aumentando",100,1,,0,0,0,"Desacelerando",0,"<h2>La situación del coronavirus en East Nusa Tenggara esta controlada:</h2><br>Hay que considerar también que la data de casos en East Nusa Tenggara es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes, sobre todo porque la tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.","good",0.00185100942759886,799,15.6275671066117,14.7684605757196,49,0.958386468365423,0.000254188279671387,,,-15.1130434782609,-12.0571428571429,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",3,"gray",2,"gray",1,"gray",,,4,"gray",1,"gray",1,"gray",14,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"Indonesia","Gorontalo","Indonesia","Gorontalo","Asia",1131670,"2020-06-01","2020-07-04",269,11,227,4.08921933085502,84.3866171003718,23.7701803529297,0.972014809971105,20.0588510784946,21,0,0,1.85566463721756,0,0,7.57142857142857,0,0,0.142857142857143,3,25,3,137,2.20912456811615,0.265094948173938,12.1060026332765,3.57142857142857,0.428571428571429,19.5714285714286,16,3,137,1.41383972359433,0.265094948173938,12.1060026332765,5.33333333333333,1,45.6666666666667,"Descendiendo",-52.8301886792453,8,5,60,25.3333333333333,63.3333333333333,"Acelerando",150,"<h2>La situación del coronavirus en Gorontalo esta controlada:</h2><br>Hay que considerar también que la data de casos en Gorontalo es poco confiable ya que el porcentaje de pruebas positivas es muy alto (15%), el porcentaje de hospitalizaciones es inexistentes, lo que indica que solo están administrando pruebas a personas con síntomas críticos, y que el número de casos reales es mucho mayor que el reportado.<br><br><br><br><b>En conclusión,</b> se puede volver a la normalidad sin problemas, siempre y cuando se monitoreen diariamente los casos en los últimos 7 días por cada mil habitantes, sobre todo porque la tendencia de casos parece estar aumentando si comparamos la última semana con la anterior.","good",0.0042196740341025,1822,161.000998524305,14.7639956092206,112,9.89687806516034,0.0013244871134451,,,-17.9555555555556,-17.4142857142857,"2020-04-10",87,"https://rodillo.org/coronavirus/assets/img/default_banner.png",1,"gray",1,"gray",2,"gray",205,"gray",3,"gray",1,"gray",1,"gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
